Entity,Code,Year,"CO2 concentrations (NOAA, 2018)"
World,OWID_WRL,-207132,240.5
World,OWID_WRL,-206872,230
World,OWID_WRL,-206325,237.2
World,OWID_WRL,-206159,238.1
World,OWID_WRL,-205673,231.4
World,OWID_WRL,-205290,229.4
World,OWID_WRL,-204947,226.3
World,OWID_WRL,-204410,228.6
World,OWID_WRL,-203995,232.2
World,OWID_WRL,-203626,231.9
World,OWID_WRL,-203253,244.4
World,OWID_WRL,-201892,247.6
World,OWID_WRL,-200795,239.1
World,OWID_WRL,-199802,250.9
World,OWID_WRL,-196988,242.6
World,OWID_WRL,-196377,241.2
World,OWID_WRL,-195637,226.4
World,OWID_WRL,-193850,220
World,OWID_WRL,-193177,226.5
World,OWID_WRL,-191125,218
World,OWID_WRL,-190014,220.3
World,OWID_WRL,-189305,231.4
World,OWID_WRL,-187857,231.3
World,OWID_WRL,-186487,210.7
World,OWID_WRL,-184461,203.4
World,OWID_WRL,-182421,199.7
World,OWID_WRL,-181308,198.1
World,OWID_WRL,-180246,217.7
World,OWID_WRL,-179352,213.2
World,OWID_WRL,-177923,207.7
World,OWID_WRL,-175780,190.1
World,OWID_WRL,-175584,189.4
World,OWID_WRL,-174903,190.3
World,OWID_WRL,-173883,196
World,OWID_WRL,-172492,197.7
World,OWID_WRL,-169989,197.8
World,OWID_WRL,-167564,196.6
World,OWID_WRL,-166796,183.8
World,OWID_WRL,-165964,186.7
World,OWID_WRL,-164834,190.1
World,OWID_WRL,-164193,191.6
World,OWID_WRL,-162385,196.5
World,OWID_WRL,-161908,204.3
World,OWID_WRL,-158205,187.5
World,OWID_WRL,-157766,185.5
World,OWID_WRL,-156716,189
World,OWID_WRL,-154357,189.38
World,OWID_WRL,-152939,196.3
World,OWID_WRL,-151825,198.78
World,OWID_WRL,-149495,202.35
World,OWID_WRL,-148645,202.51
World,OWID_WRL,-147516,201.78
World,OWID_WRL,-146283,195.81
World,OWID_WRL,-144158,193.59
World,OWID_WRL,-142850,196.02
World,OWID_WRL,-141701,194.59
World,OWID_WRL,-140411,196.51
World,OWID_WRL,-138000,192.75
World,OWID_WRL,-136884,198.55
World,OWID_WRL,-135813,199.18
World,OWID_WRL,-134616,203.74
World,OWID_WRL,-132572,212.43
World,OWID_WRL,-131826,222.74
World,OWID_WRL,-130982,224.63
World,OWID_WRL,-130760,228
World,OWID_WRL,-130026,232.28
World,OWID_WRL,-129372,241.13
World,OWID_WRL,-128868,250.84
World,OWID_WRL,-128423,251.84
World,OWID_WRL,-127706,260.61
World,OWID_WRL,-127128,268.44
World,OWID_WRL,-126928,271.08
World,OWID_WRL,-126517,285.76
World,OWID_WRL,-126223,280.72
World,OWID_WRL,-126074,276.03
World,OWID_WRL,-125554,276.88
World,OWID_WRL,-125364,275.78
World,OWID_WRL,-125012,274.93
World,OWID_WRL,-124750,273.02
World,OWID_WRL,-124064,275.15
World,OWID_WRL,-123343,276.81
World,OWID_WRL,-122867,275.52
World,OWID_WRL,-122455,281.54
World,OWID_WRL,-122009,275.87
World,OWID_WRL,-121681,274.6
World,OWID_WRL,-121064,279.16
World,OWID_WRL,-120342,279
World,OWID_WRL,-120150,278.25
World,OWID_WRL,-119892,276.61
World,OWID_WRL,-119476,279.48
World,OWID_WRL,-118593,276.82
World,OWID_WRL,-118194,268.73
World,OWID_WRL,-117766,274.59
World,OWID_WRL,-117293,267.74
World,OWID_WRL,-116708,277.72
World,OWID_WRL,-115669,274.98
World,OWID_WRL,-115236,274.03
World,OWID_WRL,-114526,273.63
World,OWID_WRL,-113959,273.16
World,OWID_WRL,-113497,276.96
World,OWID_WRL,-112865,275.07
World,OWID_WRL,-112300,267.9
World,OWID_WRL,-111729,260.58
World,OWID_WRL,-111169,264.75
World,OWID_WRL,-110992,263.12
World,OWID_WRL,-110686,256.79
World,OWID_WRL,-109927,257.93
World,OWID_WRL,-108605,246.69
World,OWID_WRL,-107890,244.13
World,OWID_WRL,-107179,244.44
World,OWID_WRL,-106452,236.43
World,OWID_WRL,-105025,240.34
World,OWID_WRL,-104418,244.83
World,OWID_WRL,-104306,241.4
World,OWID_WRL,-104040,257.58
World,OWID_WRL,-103557,248.78
World,OWID_WRL,-103016,242.36
World,OWID_WRL,-102381,238.88
World,OWID_WRL,-102324,247.76
World,OWID_WRL,-101359,240.68
World,OWID_WRL,-100815,237.07
World,OWID_WRL,-100022,240.07
World,OWID_WRL,-99376,244.76
World,OWID_WRL,-98593,247.87
World,OWID_WRL,-98127,245.63
World,OWID_WRL,-97411,242.99
World,OWID_WRL,-96634,243.18
World,OWID_WRL,-95977,239.86
World,OWID_WRL,-95321,242.35
World,OWID_WRL,-94525,245.76
World,OWID_WRL,-93971,246.2
World,OWID_WRL,-93284,242.91
World,OWID_WRL,-92619,242.41
World,OWID_WRL,-91873,238.21
World,OWID_WRL,-91475,235.16
World,OWID_WRL,-90718,232.46
World,OWID_WRL,-90000,233.74
World,OWID_WRL,-89495,231.12
World,OWID_WRL,-88884,231.56
World,OWID_WRL,-88367,229.74
World,OWID_WRL,-87746,228.88
World,OWID_WRL,-87295,227.38
World,OWID_WRL,-86751,223.99
World,OWID_WRL,-86186,217.8
World,OWID_WRL,-85631,223.63
World,OWID_WRL,-85078,221.06
World,OWID_WRL,-84548,223.38
World,OWID_WRL,-83941,228.76
World,OWID_WRL,-83417,234.69
World,OWID_WRL,-82987,238.42
World,OWID_WRL,-82407,243.16
World,OWID_WRL,-81991,250.79
World,OWID_WRL,-81604,247.1
World,OWID_WRL,-81038,246.32
World,OWID_WRL,-80577,240.87
World,OWID_WRL,-80119,238.89
World,OWID_WRL,-79761,234.13
World,OWID_WRL,-79257,230.33
World,OWID_WRL,-78772,233.92
World,OWID_WRL,-78380,230.6
World,OWID_WRL,-77928,234.74
World,OWID_WRL,-77460,229.26
World,OWID_WRL,-77020,227.3
World,OWID_WRL,-76558,224.14
World,OWID_WRL,-76131,226.65
World,OWID_WRL,-75666,224.92
World,OWID_WRL,-75106,231.68
World,OWID_WRL,-74747,238.01
World,OWID_WRL,-74297,239.34
World,OWID_WRL,-73901,249.94
World,OWID_WRL,-73595,249.52
World,OWID_WRL,-73118,243.27
World,OWID_WRL,-72576,241.24
World,OWID_WRL,-72271,231.33
World,OWID_WRL,-71801,232.74
World,OWID_WRL,-71269,230.89
World,OWID_WRL,-70916,232.33
World,OWID_WRL,-70540,232.79
World,OWID_WRL,-70143,239.46
World,OWID_WRL,-69744,237.56
World,OWID_WRL,-69329,235.02
World,OWID_WRL,-68979,225.17
World,OWID_WRL,-68477,220.33
World,OWID_WRL,-68102,215.55
World,OWID_WRL,-67642,211.26
World,OWID_WRL,-67132,205.42
World,OWID_WRL,-66670,203.43
World,OWID_WRL,-66196,200.17
World,OWID_WRL,-65780,203.76
World,OWID_WRL,-65365,201.14
World,OWID_WRL,-65010,207.21
World,OWID_WRL,-64489,204.39
World,OWID_WRL,-63987,200.59
World,OWID_WRL,-63815,198.17
World,OWID_WRL,-63596,208.98
World,OWID_WRL,-63097,199.17
World,OWID_WRL,-62917,201.67
World,OWID_WRL,-62707,203.7
World,OWID_WRL,-62164,199.73
World,OWID_WRL,-61947,197.24
World,OWID_WRL,-61606,197.4
World,OWID_WRL,-61011,200.15
World,OWID_WRL,-60825,202.71
World,OWID_WRL,-60602,202.56
World,OWID_WRL,-59951,206.38
World,OWID_WRL,-59604,210.9
World,OWID_WRL,-59285,210.57
World,OWID_WRL,-59111,207.95
World,OWID_WRL,-58868,213.78
World,OWID_WRL,-58567,217.25
World,OWID_WRL,-58423,212.87
World,OWID_WRL,-58160,216.66
World,OWID_WRL,-57783,223.45
World,OWID_WRL,-57430,226.35
World,OWID_WRL,-57155,231.29
World,OWID_WRL,-56483,223.15
World,OWID_WRL,-56267,224.35
World,OWID_WRL,-55894,223.72
World,OWID_WRL,-55526,217.38
World,OWID_WRL,-55261,215.7
World,OWID_WRL,-54554,212.44
World,OWID_WRL,-54287,207.67
World,OWID_WRL,-53960,210.27
World,OWID_WRL,-53603,214.78
World,OWID_WRL,-53343,208.19
World,OWID_WRL,-53064,216.86
World,OWID_WRL,-52745,213.89
World,OWID_WRL,-52437,217.96
World,OWID_WRL,-52207,220.37
World,OWID_WRL,-51856,221.14
World,OWID_WRL,-51450,223.26
World,OWID_WRL,-51158,223.72
World,OWID_WRL,-50851,221.15
World,OWID_WRL,-50624,220.72
World,OWID_WRL,-50435,219.08
World,OWID_WRL,-50137,213.82
World,OWID_WRL,-49830,215.08
World,OWID_WRL,-49481,211.57
World,OWID_WRL,-49079,207.64
World,OWID_WRL,-48577,207.41
World,OWID_WRL,-48271,206.74
World,OWID_WRL,-48057,204.38
World,OWID_WRL,-47778,203.87
World,OWID_WRL,-47513,204.06
World,OWID_WRL,-47353,200.12
World,OWID_WRL,-47038,201.58
World,OWID_WRL,-46478,200.98
World,OWID_WRL,-46273,206.18
World,OWID_WRL,-45994,205.66
World,OWID_WRL,-45760,203.79
World,OWID_WRL,-45574,204.26
World,OWID_WRL,-45365,207.6
World,OWID_WRL,-45136,210.27
World,OWID_WRL,-44938,210.84
World,OWID_WRL,-44796,214.18
World,OWID_WRL,-44686,216.42
World,OWID_WRL,-44359,218.35
World,OWID_WRL,-44231,219.25
World,OWID_WRL,-44107,221.77
World,OWID_WRL,-43927,222.72
World,OWID_WRL,-43746,217.51
World,OWID_WRL,-43510,214.5
World,OWID_WRL,-43330,213.92
World,OWID_WRL,-43192,207.95
World,OWID_WRL,-43046,211.49
World,OWID_WRL,-42866,210.44
World,OWID_WRL,-42706,212.29
World,OWID_WRL,-42541,204.83
World,OWID_WRL,-42400,206.22
World,OWID_WRL,-42254,202
World,OWID_WRL,-42145,204.31
World,OWID_WRL,-41859,201.69
World,OWID_WRL,-41711,203.18
World,OWID_WRL,-41566,204.22
World,OWID_WRL,-41401,201.66
World,OWID_WRL,-41222,203.16
World,OWID_WRL,-41018,204.26
World,OWID_WRL,-40900,206.35
World,OWID_WRL,-40678,204.83
World,OWID_WRL,-40366,200.9
World,OWID_WRL,-39951,199.89
World,OWID_WRL,-39809,201.12
World,OWID_WRL,-39656,205.49
World,OWID_WRL,-39354,204.19
World,OWID_WRL,-39218,201.53
World,OWID_WRL,-38957,200.97
World,OWID_WRL,-38804,200.47
World,OWID_WRL,-38603,201.48
World,OWID_WRL,-38536,201.32
World,OWID_WRL,-38358,197.9
World,OWID_WRL,-38195,193.69
World,OWID_WRL,-38162,193.08
World,OWID_WRL,-38093,192.6
World,OWID_WRL,-37951,197.55
World,OWID_WRL,-37935,193.87
World,OWID_WRL,-37807,193.58
World,OWID_WRL,-37759,196.67
World,OWID_WRL,-37671,195.7
World,OWID_WRL,-37565,200.4
World,OWID_WRL,-37504,198.14
World,OWID_WRL,-37453,191.53
World,OWID_WRL,-37429,204.78
World,OWID_WRL,-37390,207.87
World,OWID_WRL,-37370,209.33
World,OWID_WRL,-37353,209.5
World,OWID_WRL,-37316,208.69
World,OWID_WRL,-37171,207.32
World,OWID_WRL,-37104,204.28
World,OWID_WRL,-37027,202.34
World,OWID_WRL,-37006,205.99
World,OWID_WRL,-36925,205.65
World,OWID_WRL,-36863,206.09
World,OWID_WRL,-36773,206.54
World,OWID_WRL,-36721,204.46
World,OWID_WRL,-36672,204.79
World,OWID_WRL,-36624,208.23
World,OWID_WRL,-36583,210.08
World,OWID_WRL,-36523,207.23
World,OWID_WRL,-36463,210.79
World,OWID_WRL,-36409,208
World,OWID_WRL,-36334,207.41
World,OWID_WRL,-36242,206.52
World,OWID_WRL,-36216,208.34
World,OWID_WRL,-36139,214.36
World,OWID_WRL,-36050,211.21
World,OWID_WRL,-35945,214.21
World,OWID_WRL,-35827,212.09
World,OWID_WRL,-35698,212.14
World,OWID_WRL,-35669,214.3
World,OWID_WRL,-35511,209.84
World,OWID_WRL,-35481,212.51
World,OWID_WRL,-35388,206.59
World,OWID_WRL,-35352,209.66
World,OWID_WRL,-35347,208.25
World,OWID_WRL,-35193,207.35
World,OWID_WRL,-35169,210.16
World,OWID_WRL,-35073,206.36
World,OWID_WRL,-34990,203.51
World,OWID_WRL,-34870,202.76
World,OWID_WRL,-34763,203.75
World,OWID_WRL,-34720,203.77
World,OWID_WRL,-34642,205.1
World,OWID_WRL,-34556,198.96
World,OWID_WRL,-34312,200.09
World,OWID_WRL,-34223,201.78
World,OWID_WRL,-34137,204.12
World,OWID_WRL,-33998,198.8
World,OWID_WRL,-33905,203.29
World,OWID_WRL,-33752,200.5
World,OWID_WRL,-33723,201.81
World,OWID_WRL,-33618,201.83
World,OWID_WRL,-33581,201.89
World,OWID_WRL,-33559,202.04
World,OWID_WRL,-33547,201.06
World,OWID_WRL,-33496,200.3
World,OWID_WRL,-33433,201.36
World,OWID_WRL,-33409,203.62
World,OWID_WRL,-33387,204.47
World,OWID_WRL,-33332,205.38
World,OWID_WRL,-33216,203.6
World,OWID_WRL,-33140,198.78
World,OWID_WRL,-32917,203.09
World,OWID_WRL,-32876,202.8
World,OWID_WRL,-32761,197.16
World,OWID_WRL,-32698,198.89
World,OWID_WRL,-32670,200.29
World,OWID_WRL,-32653,199.49
World,OWID_WRL,-32607,199.65
World,OWID_WRL,-32384,196.2
World,OWID_WRL,-32363,196.27
World,OWID_WRL,-32301,195.79
World,OWID_WRL,-32240,194.89
World,OWID_WRL,-32114,195.93
World,OWID_WRL,-32042,195.41
World,OWID_WRL,-32007,196.47
World,OWID_WRL,-31976,194.47
World,OWID_WRL,-31958,194.46
World,OWID_WRL,-31936,195.27
World,OWID_WRL,-31891,195.63
World,OWID_WRL,-31808,200.03
World,OWID_WRL,-31605,197.8
World,OWID_WRL,-31541,197.13
World,OWID_WRL,-31468,196.9
World,OWID_WRL,-31198,197.65
World,OWID_WRL,-31059,196.33
World,OWID_WRL,-30931,196.7
World,OWID_WRL,-30863,199.3
World,OWID_WRL,-30764,195.94
World,OWID_WRL,-30728,195.08
World,OWID_WRL,-30645,194.43
World,OWID_WRL,-30561,194.61
World,OWID_WRL,-30485,194.11
World,OWID_WRL,-30411,195.25
World,OWID_WRL,-30358,192.47
World,OWID_WRL,-30201,196.91
World,OWID_WRL,-30198,196.42
World,OWID_WRL,-30130,193.91
World,OWID_WRL,-30077,193.33
World,OWID_WRL,-29984,192.51
World,OWID_WRL,-29868,192.93
World,OWID_WRL,-29842,193.71
World,OWID_WRL,-29574,189.95
World,OWID_WRL,-29406,188.48
World,OWID_WRL,-29155,188
World,OWID_WRL,-28826,190.33
World,OWID_WRL,-28763,187.14
World,OWID_WRL,-28579,182.94
World,OWID_WRL,-28451,184.3
World,OWID_WRL,-28363,185.99
World,OWID_WRL,-28328,186.52
World,OWID_WRL,-28232,188.48
World,OWID_WRL,-28152,188.25
World,OWID_WRL,-28049,191.57
World,OWID_WRL,-28002,191.38
World,OWID_WRL,-27888,190.97
World,OWID_WRL,-27793,191.28
World,OWID_WRL,-27731,189.77
World,OWID_WRL,-27659,189.24
World,OWID_WRL,-27460,189.21
World,OWID_WRL,-27416,189.83
World,OWID_WRL,-27374,191.01
World,OWID_WRL,-27300,192.39
World,OWID_WRL,-27255,188.1
World,OWID_WRL,-27201,192.26
World,OWID_WRL,-27059,192.87
World,OWID_WRL,-26999,193.26
World,OWID_WRL,-26953,192.69
World,OWID_WRL,-26892,193.89
World,OWID_WRL,-26774,193.8
World,OWID_WRL,-26676,192.82
World,OWID_WRL,-26627,193.1
World,OWID_WRL,-26477,189.65
World,OWID_WRL,-26464,189.16
World,OWID_WRL,-26420,192.63
World,OWID_WRL,-26322,191.59
World,OWID_WRL,-26264,191.82
World,OWID_WRL,-26147,189.96
World,OWID_WRL,-26023,189.29
World,OWID_WRL,-25977,188.99
World,OWID_WRL,-25935,189.28
World,OWID_WRL,-25916,190.58
World,OWID_WRL,-25871,187.59
World,OWID_WRL,-25769,189.3
World,OWID_WRL,-25764,190.61
World,OWID_WRL,-25737,192.71
World,OWID_WRL,-25711,191.46
World,OWID_WRL,-25636,191.95
World,OWID_WRL,-25600,191.53
World,OWID_WRL,-25553,191.23
World,OWID_WRL,-25492,191.95
World,OWID_WRL,-25330,190.06
World,OWID_WRL,-25220,194.93
World,OWID_WRL,-25135,186.27
World,OWID_WRL,-25092,187.39
World,OWID_WRL,-25005,188.08
World,OWID_WRL,-24908,186.43
World,OWID_WRL,-24754,185.44
World,OWID_WRL,-24587,185.51
World,OWID_WRL,-24511,186.01
World,OWID_WRL,-24365,183.77
World,OWID_WRL,-24305,184.57
World,OWID_WRL,-24066,184.52
World,OWID_WRL,-23836,186.54
World,OWID_WRL,-23594,183.38
World,OWID_WRL,-23401,182.66
World,OWID_WRL,-23214,180.69
World,OWID_WRL,-22694,180.57
World,OWID_WRL,-22320,186.73
World,OWID_WRL,-22128,184.68
World,OWID_WRL,-21924,183.13
World,OWID_WRL,-21651,187.99
World,OWID_WRL,-21495,186.78
World,OWID_WRL,-21408,193.53
World,OWID_WRL,-21327,197.67
World,OWID_WRL,-21235,188.6
World,OWID_WRL,-21157,190.08
World,OWID_WRL,-21064,190.53
World,OWID_WRL,-21044,189.4
World,OWID_WRL,-20884,186.13
World,OWID_WRL,-20799,190.01
World,OWID_WRL,-20701,188.49
World,OWID_WRL,-20654,185.21
World,OWID_WRL,-20600,184.68
World,OWID_WRL,-20398,187.02
World,OWID_WRL,-20342,187.22
World,OWID_WRL,-20281,191.27
World,OWID_WRL,-20106,187.38
World,OWID_WRL,-19964,190.78
World,OWID_WRL,-19841,187.96
World,OWID_WRL,-19613,185.23
World,OWID_WRL,-19395,187.24
World,OWID_WRL,-19263,190.05
World,OWID_WRL,-19118,188.4
World,OWID_WRL,-19014,190.87
World,OWID_WRL,-18878,192.66
World,OWID_WRL,-18716,187.76
World,OWID_WRL,-18587,193.93
World,OWID_WRL,-18458,189.99
World,OWID_WRL,-18263,190.47
World,OWID_WRL,-18069,193.72
World,OWID_WRL,-17934,196.06
World,OWID_WRL,-17841,193.6
World,OWID_WRL,-17679,191.42
World,OWID_WRL,-17618,188.95
World,OWID_WRL,-17493,191.52
World,OWID_WRL,-17332,191.58
World,OWID_WRL,-17203,191.09
World,OWID_WRL,-17044,192.71
World,OWID_WRL,-16917,188.5
World,OWID_WRL,-16885,188.44
World,OWID_WRL,-16854,192.97
World,OWID_WRL,-16797,191.27
World,OWID_WRL,-16727,193.9
World,OWID_WRL,-16633,188.57
World,OWID_WRL,-16570,187.67
World,OWID_WRL,-16537,187.09
World,OWID_WRL,-16508,187.45
World,OWID_WRL,-16472,188.47
World,OWID_WRL,-16441,188.21
World,OWID_WRL,-16410,188.73
World,OWID_WRL,-16374,187.12
World,OWID_WRL,-16346,189.03
World,OWID_WRL,-16315,188.52
World,OWID_WRL,-16282,188.88
World,OWID_WRL,-16252,185.65
World,OWID_WRL,-16223,189.01
World,OWID_WRL,-16190,184.88
World,OWID_WRL,-16161,188.59
World,OWID_WRL,-16132,188.64
World,OWID_WRL,-16100,187.73
World,OWID_WRL,-16074,187.79
World,OWID_WRL,-16042,188.96
World,OWID_WRL,-16016,188.66
World,OWID_WRL,-15986,188.54
World,OWID_WRL,-15957,191.72
World,OWID_WRL,-15931,190.26
World,OWID_WRL,-15905,189.52
World,OWID_WRL,-15875,191.21
World,OWID_WRL,-15848,187.25
World,OWID_WRL,-15820,191.7
World,OWID_WRL,-15794,190.41
World,OWID_WRL,-15767,189.52
World,OWID_WRL,-15741,191.52
World,OWID_WRL,-15715,194.38
World,OWID_WRL,-15688,193.21
World,OWID_WRL,-15662,195.79
World,OWID_WRL,-15636,196.96
World,OWID_WRL,-15611,192.62
World,OWID_WRL,-15585,192.37
World,OWID_WRL,-15561,191.59
World,OWID_WRL,-15535,191.48
World,OWID_WRL,-15511,193
World,OWID_WRL,-15485,190.76
World,OWID_WRL,-15460,191.89
World,OWID_WRL,-15435,193.02
World,OWID_WRL,-15410,190.5
World,OWID_WRL,-15362,194.65
World,OWID_WRL,-15338,195.88
World,OWID_WRL,-15286,198.29
World,OWID_WRL,-15214,198.63
World,OWID_WRL,-15142,202.1
World,OWID_WRL,-15045,204.32
World,OWID_WRL,-14979,202.93
World,OWID_WRL,-14919,205.19
World,OWID_WRL,-14848,205.53
World,OWID_WRL,-14784,210.25
World,OWID_WRL,-14706,213.15
World,OWID_WRL,-14640,208.46
World,OWID_WRL,-14604,208.65
World,OWID_WRL,-14560,207.95
World,OWID_WRL,-14522,213.94
World,OWID_WRL,-14508,217.19
World,OWID_WRL,-14481,211.79
World,OWID_WRL,-14461,212.95
World,OWID_WRL,-14442,209.51
World,OWID_WRL,-14425,211.21
World,OWID_WRL,-14404,214.83
World,OWID_WRL,-14387,212.43
World,OWID_WRL,-14367,214.6
World,OWID_WRL,-14347,212.84
World,OWID_WRL,-14329,214.22
World,OWID_WRL,-14311,218.56
World,OWID_WRL,-14291,220.49
World,OWID_WRL,-14273,223.24
World,OWID_WRL,-14259,227.32
World,OWID_WRL,-14237,221.49
World,OWID_WRL,-14217,226.19
World,OWID_WRL,-14201,224.86
World,OWID_WRL,-14164,222.41
World,OWID_WRL,-14133,224.24
World,OWID_WRL,-14084,224.48
World,OWID_WRL,-14065,222.39
World,OWID_WRL,-14049,224.41
World,OWID_WRL,-14045,223.72
World,OWID_WRL,-13987,223.77
World,OWID_WRL,-13970,223.51
World,OWID_WRL,-13895,222.36
World,OWID_WRL,-13818,224.86
World,OWID_WRL,-13755,222.16
World,OWID_WRL,-13699,222.76
World,OWID_WRL,-13596,223.53
World,OWID_WRL,-13513,223.27
World,OWID_WRL,-13460,224.74
World,OWID_WRL,-13433,225.39
World,OWID_WRL,-13395,228.92
World,OWID_WRL,-13371,227.64
World,OWID_WRL,-13331,225.77
World,OWID_WRL,-13293,228.27
World,OWID_WRL,-13269,230.18
World,OWID_WRL,-13231,227.84
World,OWID_WRL,-13207,228.81
World,OWID_WRL,-13184,229.67
World,OWID_WRL,-13146,234.47
World,OWID_WRL,-13123,228.99
World,OWID_WRL,-13085,225.38
World,OWID_WRL,-13061,228.37
World,OWID_WRL,-13037,227.65
World,OWID_WRL,-13026,229.79
World,OWID_WRL,-13004,228.89
World,OWID_WRL,-12979,228.47
World,OWID_WRL,-12966,228.36
World,OWID_WRL,-12954,228.72
World,OWID_WRL,-12942,230.63
World,OWID_WRL,-12931,227.85
World,OWID_WRL,-12919,232.22
World,OWID_WRL,-12908,233.17
World,OWID_WRL,-12895,227.87
World,OWID_WRL,-12885,228.4
World,OWID_WRL,-12872,226.51
World,OWID_WRL,-12861,227.58
World,OWID_WRL,-12849,228.5
World,OWID_WRL,-12838,227.79
World,OWID_WRL,-12826,227.39
World,OWID_WRL,-12813,224.64
World,OWID_WRL,-12809,227.9
World,OWID_WRL,-12793,231.48
World,OWID_WRL,-12781,234.54
World,OWID_WRL,-12768,230.53
World,OWID_WRL,-12757,228.18
World,OWID_WRL,-12747,228.91
World,OWID_WRL,-12736,237.49
World,OWID_WRL,-12725,234.34
World,OWID_WRL,-12714,233.42
World,OWID_WRL,-12702,234.62
World,OWID_WRL,-12695,238.12
World,OWID_WRL,-12680,240.1
World,OWID_WRL,-12669,237.97
World,OWID_WRL,-12656,237.59
World,OWID_WRL,-12645,235.31
World,OWID_WRL,-12636,237.97
World,OWID_WRL,-12626,239.77
World,OWID_WRL,-12614,239.86
World,OWID_WRL,-12603,241.73
World,OWID_WRL,-12592,235.83
World,OWID_WRL,-12581,243.17
World,OWID_WRL,-12571,241.14
World,OWID_WRL,-12547,242.06
World,OWID_WRL,-12514,238.61
World,OWID_WRL,-12493,240.95
World,OWID_WRL,-12472,242.6
World,OWID_WRL,-12461,242.55
World,OWID_WRL,-12425,240.33
World,OWID_WRL,-12404,238.39
World,OWID_WRL,-12393,242.08
World,OWID_WRL,-12359,235.8
World,OWID_WRL,-12349,239.04
World,OWID_WRL,-12323,240.21
World,OWID_WRL,-12287,236.6
World,OWID_WRL,-12256,238.36
World,OWID_WRL,-12230,239.36
World,OWID_WRL,-12207,239.24
World,OWID_WRL,-12170,236.4
World,OWID_WRL,-12134,232.88
World,OWID_WRL,-12110,241.27
World,OWID_WRL,-12073,237.87
World,OWID_WRL,-12052,235.92
World,OWID_WRL,-11990,240.57
World,OWID_WRL,-11922,237.95
World,OWID_WRL,-11877,239.08
World,OWID_WRL,-11809,241.11
World,OWID_WRL,-11763,241.59
World,OWID_WRL,-11695,238.55
World,OWID_WRL,-11651,243.86
World,OWID_WRL,-11582,235.83
World,OWID_WRL,-11537,240.25
World,OWID_WRL,-11468,237.83
World,OWID_WRL,-11354,236.86
World,OWID_WRL,-11317,240.42
World,OWID_WRL,-11266,239.41
World,OWID_WRL,-11223,236.91
World,OWID_WRL,-11178,234.82
World,OWID_WRL,-11138,241.56
World,OWID_WRL,-11117,237.91
World,OWID_WRL,-11094,238.86
World,OWID_WRL,-11072,234.68
World,OWID_WRL,-11051,239.42
World,OWID_WRL,-11031,237.15
World,OWID_WRL,-11010,240.71
World,OWID_WRL,-10989,238.18
World,OWID_WRL,-10967,238.79
World,OWID_WRL,-10943,239.44
World,OWID_WRL,-10924,241.24
World,OWID_WRL,-10903,239.35
World,OWID_WRL,-10880,242.15
World,OWID_WRL,-10859,242.23
World,OWID_WRL,-10836,241.5
World,OWID_WRL,-10813,240.02
World,OWID_WRL,-10790,247.3
World,OWID_WRL,-10770,241.59
World,OWID_WRL,-10747,244.24
World,OWID_WRL,-10724,242.53
World,OWID_WRL,-10704,243.95
World,OWID_WRL,-10680,246.94
World,OWID_WRL,-10658,248.09
World,OWID_WRL,-10637,247.02
World,OWID_WRL,-10615,244.27
World,OWID_WRL,-10594,249.92
World,OWID_WRL,-10571,246.74
World,OWID_WRL,-10546,244.42
World,OWID_WRL,-10525,246.18
World,OWID_WRL,-10505,245.83
World,OWID_WRL,-10482,247.67
World,OWID_WRL,-10459,246.4
World,OWID_WRL,-10438,243
World,OWID_WRL,-10415,244.31
World,OWID_WRL,-10393,246.97
World,OWID_WRL,-10371,250.73
World,OWID_WRL,-10351,248.92
World,OWID_WRL,-10331,249.38
World,OWID_WRL,-10306,248.95
World,OWID_WRL,-10283,249.23
World,OWID_WRL,-10261,249.65
World,OWID_WRL,-10240,250.97
World,OWID_WRL,-10218,251.42
World,OWID_WRL,-10196,251.14
World,OWID_WRL,-10175,253.02
World,OWID_WRL,-10155,255.66
World,OWID_WRL,-10130,251.03
World,OWID_WRL,-10109,253.1
World,OWID_WRL,-10087,248.41
World,OWID_WRL,-10066,247.85
World,OWID_WRL,-10041,255.39
World,OWID_WRL,-10020,253.99
World,OWID_WRL,-9998,248.92
World,OWID_WRL,-9977,258.57
World,OWID_WRL,-9955,255.9
World,OWID_WRL,-9933,251.56
World,OWID_WRL,-9913,253.63
World,OWID_WRL,-9893,254.31
World,OWID_WRL,-9871,257.17
World,OWID_WRL,-9853,258.53
World,OWID_WRL,-9831,258.25
World,OWID_WRL,-9809,258.74
World,OWID_WRL,-9791,255.89
World,OWID_WRL,-9770,256.04
World,OWID_WRL,-9751,253.99
World,OWID_WRL,-9733,254.62
World,OWID_WRL,-9715,247.55
World,OWID_WRL,-9698,257.13
World,OWID_WRL,-9679,266.22
World,OWID_WRL,-9661,261.3
World,OWID_WRL,-9642,260.7
World,OWID_WRL,-9626,267.09
World,OWID_WRL,-9610,262.74
World,OWID_WRL,-9594,266.9
World,OWID_WRL,-9574,269.51
World,OWID_WRL,-9557,267.66
World,OWID_WRL,-9540,267.17
World,OWID_WRL,-9523,269.1
World,OWID_WRL,-9503,268.87
World,OWID_WRL,-9486,270.14
World,OWID_WRL,-9467,264.48
World,OWID_WRL,-9450,268.16
World,OWID_WRL,-9433,264.84
World,OWID_WRL,-9389,264.81
World,OWID_WRL,-9367,264.1
World,OWID_WRL,-9307,264.4
